antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule
"deposit_type=Non Refund, total_of_special_requests=0_req","is_repeated_guest=NewGuest, hotel=City Hotel, is_canceled=Canceled, meal=BB, adr=50-100",0.12254732929075449,0.11652551282159107,0.06813231175515765,0.5559673323725207,4.771206913491525,1.0,0.05385242136463609,1.9896610127784538,0.9008000676023812,0.39857318573185724,0.49740182192967924,0.5703329985572456,"deposit_type=Non Refund, total_of_special_requests=0_req","is_repeated_guest=NewGuest, hotel=City Hotel, is_canceled=Canceled, meal=BB, adr=50-100","deposit_type=Non Refund, total_of_special_requests=0_req → is_repeated_guest=NewGuest, hotel=City Hotel, is_canceled=Canceled, meal=BB, adr=50-100"
"is_repeated_guest=NewGuest, market_segment=Groups, hotel=City Hotel, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, deposit_type=Non Refund, total_of_special_requests=0_req",0.10197559314051186,0.12178198669481333,0.05925097349896132,0.5810309278350515,4.771074471720681,1.0,0.04683218317192781,2.0961404353002733,0.8801582684880715,0.3601738241308794,0.5229327276171982,0.5337820385031611,"is_repeated_guest=NewGuest, market_segment=Groups, hotel=City Hotel, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, deposit_type=Non Refund, total_of_special_requests=0_req","is_repeated_guest=NewGuest, market_segment=Groups, hotel=City Hotel, meal=BB, distribution_channel=TA/TO → is_canceled=Canceled, deposit_type=Non Refund, total_of_special_requests=0_req"
"is_repeated_guest=NewGuest, market_segment=Groups, hotel=City Hotel, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, deposit_type=Non Refund",0.10197559314051186,0.12178198669481333,0.05925097349896132,0.5810309278350515,4.771074471720681,1.0,0.04683218317192781,2.0961404353002733,0.8801582684880715,0.3601738241308794,0.5229327276171982,0.5337820385031611,"is_repeated_guest=NewGuest, market_segment=Groups, hotel=City Hotel, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, deposit_type=Non Refund","is_repeated_guest=NewGuest, market_segment=Groups, hotel=City Hotel, meal=BB, distribution_channel=TA/TO → is_canceled=Canceled, deposit_type=Non Refund"
deposit_type=Non Refund,"is_repeated_guest=NewGuest, hotel=City Hotel, is_canceled=Canceled, meal=BB, adr=50-100",0.1225641500071488,0.11652551282159107,0.06813231175515765,0.5558910313593631,4.770552112570165,1.0,0.053850461322032216,1.9893191751623842,0.9007845495705288,0.3985339695970876,0.49731545722502174,0.5702948480506668,deposit_type=Non Refund,"is_repeated_guest=NewGuest, hotel=City Hotel, is_canceled=Canceled, meal=BB, adr=50-100","deposit_type=Non Refund → is_repeated_guest=NewGuest, hotel=City Hotel, is_canceled=Canceled, meal=BB, adr=50-100"
"deposit_type=Non Refund, meal=BB","is_canceled=Canceled, lead_time=180d+, distribution_channel=TA/TO, total_of_special_requests=0_req",0.1044482384504756,0.10703862877519954,0.05333008132816377,0.5105886142201466,4.770134110111546,1.0,0.04215008510643979,1.8245619067523522,0.8825422740449478,0.3371975538420633,0.4519232280915257,0.5044103595969123,"deposit_type=Non Refund, meal=BB","is_canceled=Canceled, lead_time=180d+, distribution_channel=TA/TO, total_of_special_requests=0_req","deposit_type=Non Refund, meal=BB → is_canceled=Canceled, lead_time=180d+, distribution_channel=TA/TO, total_of_special_requests=0_req"
"hotel=City Hotel, market_segment=Groups, is_repeated_guest=NewGuest","is_canceled=Canceled, deposit_type=Non Refund, distribution_channel=TA/TO, total_of_special_requests=0_req",0.11583586344942431,0.1142463057501619,0.06311132791145575,0.5448340956944747,4.768942786525967,1.0,0.04987750843897882,1.946001855304358,0.8938497798764231,0.3779781393240317,0.4861258753303715,0.5486243505563069,"hotel=City Hotel, market_segment=Groups, is_repeated_guest=NewGuest","is_canceled=Canceled, deposit_type=Non Refund, distribution_channel=TA/TO, total_of_special_requests=0_req","hotel=City Hotel, market_segment=Groups, is_repeated_guest=NewGuest → is_canceled=Canceled, deposit_type=Non Refund, distribution_channel=TA/TO, total_of_special_requests=0_req"
"hotel=City Hotel, market_segment=Groups, is_repeated_guest=NewGuest","is_canceled=Canceled, deposit_type=Non Refund, distribution_channel=TA/TO",0.11583586344942431,0.1142463057501619,0.06311132791145575,0.5448340956944747,4.768942786525967,1.0,0.04987750843897882,1.946001855304358,0.8938497798764231,0.3779781393240317,0.4861258753303715,0.5486243505563069,"hotel=City Hotel, market_segment=Groups, is_repeated_guest=NewGuest","is_canceled=Canceled, deposit_type=Non Refund, distribution_channel=TA/TO","hotel=City Hotel, market_segment=Groups, is_repeated_guest=NewGuest → is_canceled=Canceled, deposit_type=Non Refund, distribution_channel=TA/TO"
"deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest","is_canceled=Canceled, lead_time=180d+, total_of_special_requests=0_req",0.11429676789934483,0.11128585966476312,0.06065550331788631,0.5306843267108168,4.768659093881713,1.0,0.047935889245303814,1.8936383140727295,0.8922824434863406,0.3677715451300356,0.4719160504049705,0.5378633241776575,"deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest","is_canceled=Canceled, lead_time=180d+, total_of_special_requests=0_req","deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest → is_canceled=Canceled, lead_time=180d+, total_of_special_requests=0_req"
"deposit_type=Non Refund, distribution_channel=TA/TO, total_of_special_requests=0_req","is_canceled=Canceled, meal=BB, adr=50-100, customer_type=Transient",0.11468364437641398,0.10784602316212648,0.05892296952927225,0.5137870343209152,4.764079557653524,1.0,0.04655479456153643,1.834903714654788,0.8924446721126144,0.3601501053822032,0.45501227556883744,0.5300745200458978,"deposit_type=Non Refund, distribution_channel=TA/TO, total_of_special_requests=0_req","is_canceled=Canceled, meal=BB, adr=50-100, customer_type=Transient","deposit_type=Non Refund, distribution_channel=TA/TO, total_of_special_requests=0_req → is_canceled=Canceled, meal=BB, adr=50-100, customer_type=Transient"
"deposit_type=Non Refund, distribution_channel=TA/TO","is_canceled=Canceled, meal=BB, adr=50-100, customer_type=Transient",0.11469205473461115,0.10784602316212648,0.05892296952927225,0.5137493583632764,4.763730208122275,1.0,0.0465538875378515,1.8347615415681018,0.8924357626691941,0.36013159247455534,0.45497004523795626,0.5300556820670784,"deposit_type=Non Refund, distribution_channel=TA/TO","is_canceled=Canceled, meal=BB, adr=50-100, customer_type=Transient","deposit_type=Non Refund, distribution_channel=TA/TO → is_canceled=Canceled, meal=BB, adr=50-100, customer_type=Transient"
"deposit_type=Non Refund, total_of_special_requests=0_req","is_repeated_guest=NewGuest, customer_type=Transient, is_canceled=Canceled, meal=BB, adr=50-100",0.12254732929075449,0.10640785191041287,0.062034802062219827,0.5062109669892252,4.757270801927431,1.0,0.04899480399503262,1.8096638206828872,0.9001003355155602,0.3716430694815337,0.4474111773850659,0.5446008992391589,"deposit_type=Non Refund, total_of_special_requests=0_req","is_repeated_guest=NewGuest, customer_type=Transient, is_canceled=Canceled, meal=BB, adr=50-100","deposit_type=Non Refund, total_of_special_requests=0_req → is_repeated_guest=NewGuest, customer_type=Transient, is_canceled=Canceled, meal=BB, adr=50-100"
deposit_type=Non Refund,"is_repeated_guest=NewGuest, customer_type=Transient, is_canceled=Canceled, meal=BB, adr=50-100",0.1225641500071488,0.10640785191041287,0.062034802062219827,0.5061414945447059,4.756617913599437,1.0,0.04899301413873351,1.8094092502583787,0.9000847080233025,0.3716056224494937,0.4473334322474572,0.5445661630168992,deposit_type=Non Refund,"is_repeated_guest=NewGuest, customer_type=Transient, is_canceled=Canceled, meal=BB, adr=50-100","deposit_type=Non Refund → is_repeated_guest=NewGuest, customer_type=Transient, is_canceled=Canceled, meal=BB, adr=50-100"
"deposit_type=Non Refund, customer_type=Transient","total_of_special_requests=0_req, hotel=City Hotel, is_canceled=Canceled, meal=BB, adr=50-100",0.10845156895232168,0.1156087837781011,0.0595957981850447,0.5495153160139589,4.7532315283992235,1.0,0.04705784419963992,1.9631992999107222,0.8856690057149001,0.36236256711838405,0.49062736521682965,0.5325053664312482,"deposit_type=Non Refund, customer_type=Transient","total_of_special_requests=0_req, hotel=City Hotel, is_canceled=Canceled, meal=BB, adr=50-100","deposit_type=Non Refund, customer_type=Transient → total_of_special_requests=0_req, hotel=City Hotel, is_canceled=Canceled, meal=BB, adr=50-100"
"is_repeated_guest=NewGuest, deposit_type=Non Refund, distribution_channel=TA/TO, total_of_special_requests=0_req","is_canceled=Canceled, meal=BB, adr=50-100, customer_type=Transient",0.11428835754114768,0.10784602316212648,0.05857814484318887,0.5125469129442932,4.75258055805891,1.0,0.046252599988644866,1.8302355663118757,0.891472978361443,0.35815292847225794,0.4536222449140199,0.5278557695034185,"is_repeated_guest=NewGuest, deposit_type=Non Refund, distribution_channel=TA/TO, total_of_special_requests=0_req","is_canceled=Canceled, meal=BB, adr=50-100, customer_type=Transient","is_repeated_guest=NewGuest, deposit_type=Non Refund, distribution_channel=TA/TO, total_of_special_requests=0_req → is_canceled=Canceled, meal=BB, adr=50-100, customer_type=Transient"
"deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest","is_canceled=Canceled, meal=BB, adr=50-100, customer_type=Transient",0.11429676789934483,0.10784602316212648,0.05857814484318887,0.5125091979396615,4.752230846465234,1.0,0.046251692964959935,1.8300939690908231,0.8914639613596411,0.35813451254627726,0.4535799708160381,0.5278369120011027,"deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest","is_canceled=Canceled, meal=BB, adr=50-100, customer_type=Transient","deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest → is_canceled=Canceled, meal=BB, adr=50-100, customer_type=Transient"
"deposit_type=Non Refund, distribution_channel=TA/TO","is_canceled=Canceled, lead_time=180d+, total_of_special_requests=0_req",0.11469205473461115,0.11128585966476312,0.06065550331788631,0.5288553200850626,4.752223882514664,1.0,0.04789189941002704,1.886287117782354,0.8918616485233399,0.3668922012514626,0.4698580133571249,0.5369488208647804,"deposit_type=Non Refund, distribution_channel=TA/TO","is_canceled=Canceled, lead_time=180d+, total_of_special_requests=0_req","deposit_type=Non Refund, distribution_channel=TA/TO → is_canceled=Canceled, lead_time=180d+, total_of_special_requests=0_req"
"total_of_special_requests=0_req, market_segment=Groups, hotel=City Hotel, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, deposit_type=Non Refund, is_repeated_guest=NewGuest",0.10283344967662172,0.12127736520298399,0.05925097349896132,0.5761838554019793,4.750959541688678,1.0,0.04677960366744699,2.073358096422832,0.8800107443819766,0.3594021018263443,0.5176906479757155,0.5323707071739439,"total_of_special_requests=0_req, market_segment=Groups, hotel=City Hotel, meal=BB, distribution_channel=TA/TO","is_canceled=Canceled, deposit_type=Non Refund, is_repeated_guest=NewGuest","total_of_special_requests=0_req, market_segment=Groups, hotel=City Hotel, meal=BB, distribution_channel=TA/TO → is_canceled=Canceled, deposit_type=Non Refund, is_repeated_guest=NewGuest"
"hotel=City Hotel, market_segment=Groups, total_of_special_requests=0_req","is_canceled=Canceled, deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest",0.11669371998553418,0.11385942927309274,0.06311132791145575,0.5408288288288289,4.74996960973383,1.0,0.049824647554148734,1.9298697879196105,0.893769641547182,0.3769149630820232,0.48183032541382254,0.5475602262034527,"hotel=City Hotel, market_segment=Groups, total_of_special_requests=0_req","is_canceled=Canceled, deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest","hotel=City Hotel, market_segment=Groups, total_of_special_requests=0_req → is_canceled=Canceled, deposit_type=Non Refund, distribution_channel=TA/TO, is_repeated_guest=NewGuest"
"is_repeated_guest=NewGuest, total_of_special_requests=0_req, market_segment=Groups, hotel=City Hotel, meal=BB","is_canceled=Canceled, deposit_type=Non Refund",0.10466690776360166,0.12178198669481333,0.06052934794492897,0.5783045399758939,4.74868702401062,1.0,0.04778280397627478,2.0825882575425014,0.8817003215051269,0.36481143552311435,0.5198282731220134,0.5376674633581127,"is_repeated_guest=NewGuest, total_of_special_requests=0_req, market_segment=Groups, hotel=City Hotel, meal=BB","is_canceled=Canceled, deposit_type=Non Refund","is_repeated_guest=NewGuest, total_of_special_requests=0_req, market_segment=Groups, hotel=City Hotel, meal=BB → is_canceled=Canceled, deposit_type=Non Refund"
"deposit_type=Non Refund, total_of_special_requests=0_req","is_repeated_guest=NewGuest, customer_type=Transient, hotel=City Hotel, is_canceled=Canceled, adr=50-100",0.12254732929075449,0.10626487582106121,0.06182454310729094,0.5044952302518702,4.747525712083705,1.0,0.04880206637800622,1.8036862180625093,0.8996085939179078,0.370234197935029,0.4455798408915139,0.5431459135034579,"deposit_type=Non Refund, total_of_special_requests=0_req","is_repeated_guest=NewGuest, customer_type=Transient, hotel=City Hotel, is_canceled=Canceled, adr=50-100","deposit_type=Non Refund, total_of_special_requests=0_req → is_repeated_guest=NewGuest, customer_type=Transient, hotel=City Hotel, is_canceled=Canceled, adr=50-100"
deposit_type=Non Refund,"is_repeated_guest=NewGuest, customer_type=Transient, hotel=City Hotel, is_canceled=Canceled, adr=50-100",0.1225641500071488,0.10626487582106121,0.06182454310729094,0.5044259932752351,4.746874161172832,1.0,0.048800278926667356,1.8034342238520735,0.8995928895015878,0.3701969078914237,0.4455023716562092,0.5431112950151403,deposit_type=Non Refund,"is_repeated_guest=NewGuest, customer_type=Transient, hotel=City Hotel, is_canceled=Canceled, adr=50-100","deposit_type=Non Refund → is_repeated_guest=NewGuest, customer_type=Transient, hotel=City Hotel, is_canceled=Canceled, adr=50-100"
"deposit_type=Non Refund, meal=BB","is_canceled=Canceled, hotel=City Hotel, adr=50-100, total_of_special_requests=0_req",0.1044482384504756,0.13845131664157576,0.06858647109780405,0.6566551252113697,4.742859375699008,1.0,0.054125474963442444,2.5092807454569117,0.8811961068574832,0.3934671427192898,0.6014794271982065,0.5760192161107267,"deposit_type=Non Refund, meal=BB","is_canceled=Canceled, hotel=City Hotel, adr=50-100, total_of_special_requests=0_req","deposit_type=Non Refund, meal=BB → is_canceled=Canceled, hotel=City Hotel, adr=50-100, total_of_special_requests=0_req"
"deposit_type=Non Refund, customer_type=Transient, is_repeated_guest=NewGuest","total_of_special_requests=0_req, hotel=City Hotel, is_canceled=Canceled, meal=BB, adr=50-100",0.10795535781868949,0.1156087837781011,0.0591416388423983,0.5478342162667498,4.738690247950881,1.0,0.046661051222649894,1.9559003534500852,0.8844526241153238,0.35969309462915605,0.48872650989808203,0.5297006087881109,"deposit_type=Non Refund, customer_type=Transient, is_repeated_guest=NewGuest","total_of_special_requests=0_req, hotel=City Hotel, is_canceled=Canceled, meal=BB, adr=50-100","deposit_type=Non Refund, customer_type=Transient, is_repeated_guest=NewGuest → total_of_special_requests=0_req, hotel=City Hotel, is_canceled=Canceled, meal=BB, adr=50-100"
"deposit_type=Non Refund, hotel=City Hotel","is_repeated_guest=NewGuest, total_of_special_requests=0_req, is_canceled=Canceled, meal=BB, adr=50-100",0.1081067442662383,0.13300981488801608,0.06813231175515765,0.6302318344484207,4.738235557872379,1.0,0.053753053712159195,2.344685848817471,0.8845800422992673,0.39386425515363666,0.5735036314121381,0.5712335270882634,"deposit_type=Non Refund, hotel=City Hotel","is_repeated_guest=NewGuest, total_of_special_requests=0_req, is_canceled=Canceled, meal=BB, adr=50-100","deposit_type=Non Refund, hotel=City Hotel → is_repeated_guest=NewGuest, total_of_special_requests=0_req, is_canceled=Canceled, meal=BB, adr=50-100"
